2026-02-08 21:46:22.328 | INFO     | src.rwaengine.utils.portfolio_loader:_load_portfolios:34 - Loaded portfolio definitions from portfolios.json
2026-02-08 21:46:22.982 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 5.00%
2026-02-08 21:46:22.989 | INFO     | src.rwaengine.execution.risk_manager:apply_guardrails:34 - 🛡️ Applying Audit Guardrails (V2 - Strict Cap)...
2026-02-08 21:46:22.991 | WARNING  | src.rwaengine.execution.risk_manager:apply_guardrails:53 - Capping concentrated positions: ['NVDA', 'META']
2026-02-08 21:46:22.991 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 34.10%
2026-02-08 21:46:22.993 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:46:22.993 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:65 - Training Linear Regression models for 7 assets...
2026-02-08 21:46:22.993 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for AAPL: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:22.993 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for MSFT: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:22.993 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for GOOGL: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:22.993 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for AMZN: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:22.993 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for NVDA: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:22.993 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for META: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:22.994 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for TSLA: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:22.994 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:127 - Generated 0 views from ML models.
2026-02-08 21:46:22.994 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:46:22.995 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:46:22.995 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:46:22.995 | WARNING  | src.rwaengine.core.engine:run_optimization:62 - No views provided. Fallback to Market Prior.
2026-02-08 21:46:22.997 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:46:23.000 | INFO     | src.rwaengine.execution.risk_manager:apply_guardrails:34 - 🛡️ Applying Audit Guardrails (V2 - Strict Cap)...
2026-02-08 21:46:23.001 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 5.00%
2026-02-08 21:46:23.008 | INFO     | src.rwaengine.execution.risk_manager:apply_guardrails:34 - 🛡️ Applying Audit Guardrails (V2 - Strict Cap)...
2026-02-08 21:46:23.009 | WARNING  | src.rwaengine.execution.risk_manager:apply_guardrails:53 - Capping concentrated positions: ['NVDA']
2026-02-08 21:46:23.010 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 44.08%
2026-02-08 21:46:23.011 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:46:23.011 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:65 - Training Linear Regression models for 7 assets...
2026-02-08 21:46:23.012 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for AAPL: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.012 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for MSFT: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.012 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for GOOGL: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.012 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for AMZN: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.012 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for NVDA: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.012 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for META: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.012 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for TSLA: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.012 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:127 - Generated 0 views from ML models.
2026-02-08 21:46:23.012 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:46:23.014 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:46:23.014 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:46:23.015 | WARNING  | src.rwaengine.core.engine:run_optimization:62 - No views provided. Fallback to Market Prior.
2026-02-08 21:46:23.016 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:46:23.019 | INFO     | src.rwaengine.execution.risk_manager:apply_guardrails:34 - 🛡️ Applying Audit Guardrails (V2 - Strict Cap)...
2026-02-08 21:46:23.020 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 5.00%
2026-02-08 21:46:23.026 | INFO     | src.rwaengine.execution.risk_manager:apply_guardrails:34 - 🛡️ Applying Audit Guardrails (V2 - Strict Cap)...
2026-02-08 21:46:23.027 | WARNING  | src.rwaengine.execution.risk_manager:apply_guardrails:53 - Capping concentrated positions: ['NVDA']
2026-02-08 21:46:23.027 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 48.88%
2026-02-08 21:46:23.029 | INFO     | src.rwaengine.analysis.backtester:run:70 - 📅 Step 2024-11-26: Rebalanced.
2026-02-08 21:46:23.029 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:46:23.029 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:65 - Training Linear Regression models for 7 assets...
2026-02-08 21:46:23.030 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for AAPL: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.030 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for MSFT: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.030 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for GOOGL: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.031 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for AMZN: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.031 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for NVDA: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.031 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for META: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.031 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for TSLA: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.031 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:127 - Generated 0 views from ML models.
2026-02-08 21:46:23.031 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:46:23.033 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:46:23.033 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:46:23.034 | WARNING  | src.rwaengine.core.engine:run_optimization:62 - No views provided. Fallback to Market Prior.
2026-02-08 21:46:23.034 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:46:23.038 | INFO     | src.rwaengine.execution.risk_manager:apply_guardrails:34 - 🛡️ Applying Audit Guardrails (V2 - Strict Cap)...
2026-02-08 21:46:23.039 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 5.00%
2026-02-08 21:46:23.045 | INFO     | src.rwaengine.execution.risk_manager:apply_guardrails:34 - 🛡️ Applying Audit Guardrails (V2 - Strict Cap)...
2026-02-08 21:46:23.046 | WARNING  | src.rwaengine.execution.risk_manager:apply_guardrails:53 - Capping concentrated positions: ['NVDA']
2026-02-08 21:46:23.046 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 35.60%
2026-02-08 21:46:23.048 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:46:23.048 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:65 - Training Linear Regression models for 7 assets...
2026-02-08 21:46:23.048 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for AAPL: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.049 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for MSFT: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.049 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for GOOGL: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.049 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for AMZN: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.049 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for NVDA: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.049 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for META: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.049 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for TSLA: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.049 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:127 - Generated 0 views from ML models.
2026-02-08 21:46:23.049 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:46:23.050 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:46:23.050 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:46:23.052 | WARNING  | src.rwaengine.core.engine:run_optimization:62 - No views provided. Fallback to Market Prior.
2026-02-08 21:46:23.052 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:46:23.056 | INFO     | src.rwaengine.execution.risk_manager:apply_guardrails:34 - 🛡️ Applying Audit Guardrails (V2 - Strict Cap)...
2026-02-08 21:46:23.056 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 5.00%
2026-02-08 21:46:23.063 | INFO     | src.rwaengine.execution.risk_manager:apply_guardrails:34 - 🛡️ Applying Audit Guardrails (V2 - Strict Cap)...
2026-02-08 21:46:23.064 | WARNING  | src.rwaengine.execution.risk_manager:apply_guardrails:53 - Capping concentrated positions: ['META']
2026-02-08 21:46:23.065 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 15.19%
2026-02-08 21:46:23.067 | INFO     | src.rwaengine.strategy.factory:get_generator:27 - Initializing Strategy Engine: Mode=ML
2026-02-08 21:46:23.067 | INFO     | src.rwaengine.strategy.generators.ml_predictor:generate_views:65 - Training Linear Regression models for 7 assets...
2026-02-08 21:46:23.067 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for AAPL: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.067 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for MSFT: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.067 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for GOOGL: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.067 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for AMZN: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.067 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for NVDA: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.068 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for META: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.068 | ERROR    | src.rwaengine.strategy.generators.ml_predictor:generate_views:125 - ML training failed for TSLA: Series.to_frame() got an unexpected keyword argument 'columns'
2026-02-08 21:46:23.068 | SUCCESS  | src.rwaengine.strategy.generators.ml_predictor:generate_views:127 - Generated 0 views from ML models.
2026-02-08 21:46:23.068 | INFO     | src.rwaengine.core.engine:__init__:26 - Computing Covariance Matrix (Ledoit-Wolf)...
2026-02-08 21:46:23.070 | INFO     | src.rwaengine.core.engine:run_optimization:42 - Calculating Market Implied Returns (Prior)...
2026-02-08 21:46:23.070 | INFO     | src.rwaengine.core.engine:run_optimization:52 - Market Implied Risk Aversion (Delta): 2.5000
2026-02-08 21:46:23.070 | WARNING  | src.rwaengine.core.engine:run_optimization:62 - No views provided. Fallback to Market Prior.
2026-02-08 21:46:23.070 | INFO     | src.rwaengine.core.engine:run_optimization:85 - Optimizing Portfolio Weights (Max Sharpe)...
2026-02-08 21:46:23.075 | INFO     | src.rwaengine.execution.risk_manager:apply_guardrails:34 - 🛡️ Applying Audit Guardrails (V2 - Strict Cap)...
2026-02-08 21:46:23.076 | SUCCESS  | src.rwaengine.execution.risk_manager:apply_guardrails:64 - Risk Check Passed. Final Liquidity (USDC): 5.00%
